timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
0.43290000000000006,0.33824,0,0.10224,12.291,10.341,36.791,18.52,10.4985,0.0,0.31609,0.03702,23.7,7.266,1.8298,Distracted
0.5328,0.34063,0,0.05628,0.313,0.378,3.517,3.368,0.9647,0.8824,0.32973,0.02665,2.608,1.424,2.1357,Focused
0.7992000000000001,0.32774,0,0.07195,-14.92,1.882,3.848,2.848,1.0576,0.68,0.3014,0.03713,4.003,1.734,2.0094,Confused
0.2997,0.15065,1,0.03401,-0.432,0.585,0.73,0.75,0.2473,1.0,0.13186,0.02319,1.166,0.586,2.0895,Exhausted
0.23310000000000003,0.11012,1,0.02807,0.247,0.54,1.178,0.029,0.273,1.0,0.13321,0.02098,0.932,0.532,1.9919,Exhausted
0.0333,0.28223,0,0.03352,10.798,1.686,2.909,0.503,0.9152,1.0,0.30479,0.02926,3.615,1.657,2.0995,Confused
0.666,0.28,0,0.03046,1.786,0.119,0.095,0.018,0.0,1.0,0.24443,0.01683,1.448,0.925,2.1936,Sad
0.9657000000000001,0.35614,0,0.07652,14.33,7.0,17.167,8.955,4.8711,0.0,0.33074,0.03875,22.532,6.28,1.8527,Distracted
0.8991000000000001,0.16109,1,0.01526,-0.392,0.885,2.206,0.907,0.6695,1.0,0.14038,0.01952,1.111,0.683,2.1875,Exhausted
0.5661,0.11545,1,0.02897,-2.603,0.33,0.566,0.007,0.1526,1.0,0.13089,0.02287,1.082,0.531,2.0443,Exhausted
0.666,0.31887,0,0.03577,-4.774,0.809,0.602,3.465,0.1638,0.9524,0.33483,0.0325,3.144,1.406,2.1183,Focused
0.9657000000000001,0.33265,0,0.06915,2.188,0.383,3.234,0.738,0.9792,0.9333,0.33483,0.0325,3.144,1.406,2.1183,Focused
0.7326,0.4,0,0.05106,16.433,12.303,25.262,1.79,7.1633,0.0,0.32716,0.03771,23.749,6.012,1.8132,Distracted
0.0,0.23358,0,0.04204,5.0,0.45,3.167,0.0,0.9051,1.0,0.24557,0.014,2.112,0.558,1.864,Sad
0.6993,0.29947,0,0.03863,12.292,3.63,1.404,0.276,0.424,0.7727,0.30143,0.03021,3.433,1.907,1.8646,Confused
0.09990000000000002,0.15867,1,0.02044,-1.267,0.306,1.655,0.617,0.4673,1.0,0.13089,0.02287,1.082,0.531,2.0443,Exhausted
0.2997,0.27806,0,0.1058,14.317,12.014,24.98,11.217,7.149,0.0,0.3201,0.03227,23.603,6.224,1.8236,Distracted
0.0,0.25103,0,0.05074,-5.0,0.241,2.394,0.0,0.691,1.0,0.24108,0.0131,1.713,0.865,2.1852,Sad
0.3663,0.24012,0,0.01939,0.994,1.35,0.98,0.104,0.2929,1.0,0.24271,0.01118,1.468,0.914,1.9966,Sad
0.8658000000000001,0.34863,0,0.06219,-3.06,0.389,2.005,0.655,0.6345,0.963,0.33059,0.02673,2.713,1.408,2.1018,Focused
0.0666,0.29755,0,0.08886,14.201,1.517,2.023,0.886,0.6277,1.0,0.30479,0.02926,3.615,1.657,2.0995,Confused
0.9657000000000001,0.35306,0,0.05082,17.096,2.794,1.534,3.832,0.4171,0.9,0.29716,0.02995,3.175,1.739,1.8297,Confused
0.0,0.32377,0,0.0745,13.405,11.527,25.665,0.0,7.288,0.0,0.31609,0.03702,23.7,7.266,1.8298,Distracted
0.0666,0.31562,0,0.05625,4.319,0.191,2.555,2.443,0.7003,1.0,0.3315,0.03457,2.462,1.643,2.0268,Focused
0.333,0.3304,0,0.06365,5.426,0.132,2.177,0.945,0.5816,1.0,0.3318,0.03634,2.65,1.248,2.148,Focused
0.7326,0.37276,0,0.06793,-6.14,0.394,1.961,0.955,0.5631,0.9565,0.32878,0.03298,2.326,1.351,2.1739,Focused
0.5661,0.21425,0,0.12102,-2.567,9.538,25.701,1.35,7.2913,0.0,0.21097,0.01777,23.256,4.385,1.6662,Angry
0.5661,0.13409,1,0.02916,-3.848,0.415,0.455,0.369,0.1652,1.0,0.13769,0.01894,1.071,0.595,2.055,Exhausted
0.3663,0.18834,1,0.0279,-2.138,0.583,3.649,1.36,1.0827,0.6667,0.20539,0.01692,3.825,1.518,2.0607,Stressed
0.6993,0.37926,0,0.06075,-0.953,0.48,1.437,1.303,0.4433,0.9091,0.3315,0.03457,2.462,1.643,2.0268,Focused
0.0,0.17188,1,0.04441,-4.606,1.389,3.157,0.0,0.8892,1.0,0.20046,0.01843,3.803,1.213,1.7647,Stressed
0.333,0.37019,0,0.04568,-5.287,0.225,3.146,2.036,0.946,0.8182,0.33608,0.03317,3.115,1.657,2.0777,Focused
0.1332,0.24851,0,0.04941,1.81,0.483,2.726,0.234,0.773,1.0,0.24462,0.01538,1.524,0.857,2.0489,Sad
0.23310000000000003,0.31564,0,0.08219,-14.984,1.593,3.493,1.51,1.039,0.625,0.30697,0.02487,4.13,1.798,2.0433,Confused
0.6327,0.10375,1,0.01518,-1.015,0.408,0.476,0.348,0.2294,1.0,0.13813,0.01824,0.972,0.452,2.1031,Exhausted
0.666,0.18411,1,0.0393,0.795,0.1,6.532,2.578,1.8941,0.6667,0.20539,0.01692,3.825,1.518,2.0607,Stressed
0.7992000000000001,0.33581,0,0.03,21.983,12.352,27.032,7.822,7.7088,0.0,0.31806,0.03518,22.418,5.474,1.8184,Distracted
0.7992000000000001,0.33347,0,0.04445,-3.468,1.179,2.522,2.409,0.7062,0.84,0.32711,0.03741,3.111,1.712,2.1239,Focused
0.7326,0.34435,0,0.06687,12.109,1.543,4.86,3.769,1.3724,0.7391,0.31205,0.02742,4.197,1.83,1.9594,Confused
0.09990000000000002,0.13682,1,0.02715,-0.427,0.101,0.969,0.146,0.2536,1.0,0.13557,0.02353,1.202,0.623,2.0995,Exhausted
0.5328,0.38527,0,0.05231,-9.053,0.601,5.688,3.675,1.6047,0.8824,0.33634,0.02952,2.535,1.304,1.8928,Focused
0.8991000000000001,0.34142,0,0.06523,15.515,1.991,5.789,2.018,1.6362,0.6429,0.2955,0.03095,4.377,1.664,1.8004,Confused
0.666,0.34207,0,0.06063,-11.0,16.303,22.69,5.597,6.4027,0.0,0.32547,0.02956,22.137,5.133,1.6634,Distracted
0.1665,0.23836,0,0.09332,-3.146,9.935,14.798,1.035,4.2228,0.0,0.21097,0.01777,23.256,4.385,1.6662,Angry
0.5994,0.23944,0,0.07131,7.116,8.307,22.552,3.149,6.4373,0.0,0.21097,0.01777,23.256,4.385,1.6662,Angry
0.19980000000000003,0.32365,0,0.06746,-21.193,14.633,26.671,9.955,7.6366,0.0,0.32056,0.03425,23.222,5.965,1.8382,Distracted
0.7992000000000001,0.4,0,0.05061,-0.501,0.645,0.903,2.153,0.2622,0.96,0.33775,0.03662,2.198,1.316,2.1344,Focused
0.39960000000000007,0.20065,1,0.03172,-1.399,0.216,1.954,3.85,0.4973,0.7692,0.20046,0.01843,3.803,1.213,1.7647,Stressed
0.49950000000000006,0.36026,0,0.08787,21.362,8.542,27.057,4.228,7.7524,0.0,0.31926,0.03717,23.657,5.771,1.8782,Distracted
0.7326,0.25693,0,0.02923,1.582,0.808,0.91,0.594,0.2561,1.0,0.24434,0.01799,1.277,0.769,2.1678,Sad
0.19980000000000003,0.12913,1,0.02056,0.823,0.102,0.631,0.185,0.2413,1.0,0.13769,0.01894,1.071,0.595,2.055,Exhausted
0.8658000000000001,0.2217,0,0.08621,0.592,15.919,27.022,1.571,7.6881,0.0,0.20084,0.02095,23.87,3.286,1.3799,Angry
0.5994,0.11315,1,0.02517,0.62,0.375,2.345,0.342,0.6464,1.0,0.13186,0.02319,1.166,0.586,2.0895,Exhausted
0.2664,0.29507,0,0.07844,18.495,1.083,3.703,0.787,1.0015,0.8889,0.31205,0.02742,4.197,1.83,1.9594,Confused
0.49950000000000006,0.10909,1,0.03525,-5.0,0.247,1.801,0.491,0.5091,1.0,0.13089,0.02287,1.082,0.531,2.0443,Exhausted
0.1332,0.12335,1,0.02747,1.218,0.259,0.488,0.576,0.1467,1.0,0.13664,0.01692,1.133,0.6,2.032,Exhausted
0.23310000000000003,0.13786,1,0.02777,-2.327,0.395,0.829,0.199,0.2582,1.0,0.14038,0.01952,1.111,0.683,2.1875,Exhausted
0.8325000000000001,0.13066,1,0.04312,-1.512,0.363,0.692,0.411,0.182,1.0,0.13493,0.01868,1.036,0.566,2.1739,Exhausted
0.49950000000000006,0.21145,0,0.07668,1.524,8.955,28.633,10.062,8.1154,0.0,0.20106,0.01401,23.139,4.015,1.6374,Angry
0.333,0.19237,1,0.04793,-5.343,11.541,21.737,2.272,6.238,0.0,0.20565,0.01874,20.583,4.163,1.6171,Angry
0.7326,0.20054,1,0.03685,3.615,1.075,6.416,3.83,1.7979,0.6087,0.19768,0.01744,4.401,1.515,1.9683,Stressed
0.46620000000000006,0.18353,1,0.03792,0.096,7.149,20.532,1.585,5.8282,0.0,0.20238,0.01524,21.306,4.62,1.7312,Angry
0.0,0.35021,0,0.04754,-1.943,0.075,1.588,0.0,0.4346,1.0,0.32978,0.03498,2.577,1.575,2.0985,Focused
0.6327,0.26,0,0.018,3.333,0.618,5.527,5.331,1.5071,0.85,0.32711,0.03741,3.111,1.712,2.1239,Focused
0.2664,0.24585,0,0.04034,-4.867,1.018,2.598,0.757,0.7747,1.0,0.2467,0.01704,1.756,0.698,2.0724,Sad
0.9324000000000001,0.11874,1,0.0228,-0.488,0.441,0.431,0.029,0.1392,1.0,0.1279,0.01643,1.059,0.614,2.1041,Exhausted
0.8658000000000001,0.27864,0,0.08893,-22.91,11.202,25.352,1.082,7.2367,0.0,0.31024,0.03157,24.185,5.954,1.823,Distracted
0.43290000000000006,0.20873,1,0.07801,-1.655,7.235,26.885,6.234,7.7249,0.0,0.20487,0.01558,22.305,4.958,1.7509,Angry
0.43290000000000006,0.12911,1,0.02435,0.463,0.211,2.019,0.869,0.5756,1.0,0.13493,0.01868,1.036,0.566,2.1739,Exhausted
0.0666,0.16768,1,0.03317,2.045,9.518,25.413,5.798,7.2429,0.0,0.20313,0.01657,23.825,4.55,1.6524,Angry
0.6993,0.34761,0,0.05745,-3.888,0.378,0.376,1.963,0.107,0.9091,0.32978,0.03498,2.577,1.575,2.0985,Focused
0.0666,0.19965,1,0.06571,2.614,0.858,3.974,2.798,1.0892,0.6667,0.2006,0.01667,4.043,1.432,1.8841,Stressed
0.46620000000000006,0.30907,0,0.07498,12.882,2.373,2.79,1.207,0.8048,0.7333,0.30023,0.03117,4.352,1.883,2.1216,Confused
0.2997,0.29682,0,0.0537,36.0,13.202,22.413,11.408,6.4113,0.0,0.32716,0.03771,23.749,6.012,1.8132,Distracted
0.6327,0.32237,0,0.07527,-7.049,0.504,1.874,0.626,0.564,1.0,0.33662,0.03354,2.362,1.447,2.1457,Focused
0.6327,0.25936,0,0.03408,-0.487,0.306,3.564,3.506,0.9817,1.0,0.2425,0.01408,1.494,0.87,2.0155,Sad
0.5661,0.19257,1,0.03864,0.382,1.361,6.327,2.989,1.8231,0.8889,0.20294,0.01739,3.853,1.353,1.7557,Stressed
0.0333,0.21977,0,0.03075,0.549,0.673,3.872,2.872,1.0672,1.0,0.20766,0.01901,3.956,1.398,2.0236,Stressed
0.666,0.38495,0,0.04837,9.083,0.238,1.03,1.389,0.2694,0.9524,0.33775,0.03662,2.198,1.316,2.1344,Focused
0.7659,0.34819,0,0.0715,3.913,0.078,4.987,3.722,1.4334,0.9167,0.33634,0.02952,2.535,1.304,1.8928,Focused
0.5661,0.16229,1,0.02639,3.147,0.281,0.089,0.303,0.0582,1.0,0.13786,0.01637,1.173,0.705,2.0928,Exhausted
0.2997,0.11357,1,0.03767,2.295,0.38,1.452,0.572,0.4235,1.0,0.13089,0.02287,1.082,0.531,2.0443,Exhausted
0.39960000000000007,0.35447,0,0.06489,15.877,17.421,13.397,7.822,3.8553,0.0,0.32716,0.03771,23.749,6.012,1.8132,Distracted
0.46620000000000006,0.33974,0,0.02449,1.393,0.204,3.113,0.533,0.8436,0.8667,0.32711,0.03741,3.111,1.712,2.1239,Focused
0.7326,0.33317,0,0.08449,5.856,0.704,3.068,1.631,0.8516,0.913,0.3315,0.03457,2.462,1.643,2.0268,Focused
0.19980000000000003,0.33026,0,0.12878,12.132,11.372,31.635,16.005,9.0643,0.0,0.32173,0.03863,24.243,6.24,1.7576,Distracted
0.0,0.21634,0,0.05155,-0.689,0.491,3.504,0.0,0.9895,1.0,0.19475,0.01825,4.066,1.534,2.0352,Stressed
0.1665,0.30668,0,0.05029,-22.307,12.006,35.468,8.087,10.1239,0.0,0.32793,0.03202,22.815,7.405,1.6957,Distracted
0.0333,0.25086,0,0.03636,-0.478,0.317,1.341,1.052,0.3521,1.0,0.24108,0.0131,1.713,0.865,2.1852,Sad
0.46620000000000006,0.33368,0,0.06489,14.742,14.089,29.559,11.373,8.4527,0.0,0.31806,0.03518,22.418,5.474,1.8184,Distracted
0.09990000000000002,0.1543,1,0.03851,-2.589,0.176,0.36,0.439,0.1319,1.0,0.13786,0.01637,1.173,0.705,2.0928,Exhausted
0.5994,0.39929,0,0.10435,-24.024,10.769,13.0,16.087,3.7589,0.0,0.33005,0.0397,23.593,7.174,1.8377,Distracted
0.6327,0.20896,1,0.10683,3.931,10.796,16.893,3.365,4.8196,0.0,0.21103,0.01671,21.303,4.57,1.6374,Angry
0.39960000000000007,0.31394,0,0.05108,-13.468,2.696,6.15,0.843,1.7301,0.3846,0.29889,0.02671,4.194,1.946,2.0201,Confused
0.2664,0.32138,0,0.04131,14.338,13.462,36.197,22.533,10.3315,0.0,0.3201,0.03227,23.603,6.224,1.8236,Distracted
0.0333,0.22282,0,0.05929,3.908,11.469,27.778,12.152,7.9954,0.0,0.20487,0.01558,22.305,4.958,1.7509,Angry
0.9657000000000001,0.18,1,0.01715,-0.936,0.474,0.929,0.144,0.2145,1.0,0.13493,0.01868,1.036,0.566,2.1739,Exhausted
0.2664,0.20205,1,0.03981,-7.43,0.995,3.541,0.612,0.9801,0.8889,0.19894,0.01724,4.278,1.387,1.8957,Stressed
0.49950000000000006,0.33393,0,0.06688,14.289,9.439,31.888,11.443,9.1181,0.0,0.32716,0.03771,23.749,6.012,1.8132,Distracted
0.2997,0.29205,0,0.07878,19.963,9.071,30.204,1.533,8.5435,0.0,0.33074,0.03875,22.532,6.28,1.8527,Distracted
0.7659,0.25861,0,0.03898,4.346,0.855,3.235,1.405,0.9284,1.0,0.2467,0.01704,1.756,0.698,2.0724,Sad
0.8658000000000001,0.3145,0,0.07789,-17.078,1.984,1.249,2.586,0.3743,0.6296,0.29987,0.02243,4.329,1.62,2.0928,Confused
0.3663,0.37353,0,0.08102,17.324,12.932,20.611,4.986,5.8875,0.0,0.31609,0.03702,23.7,7.266,1.8298,Distracted
0.5328,0.32282,0,0.05272,-9.157,0.36,2.288,0.267,0.7104,1.0,0.3318,0.03634,2.65,1.248,2.148,Focused
0.0333,0.28957,0,0.03424,15.526,3.094,3.806,3.96,1.0472,0.5,0.29603,0.02482,4.35,1.706,1.7557,Confused
0.0333,0.33341,0,0.06812,-10.0,0.348,1.71,1.096,0.5765,1.0,0.33662,0.03354,2.362,1.447,2.1457,Focused
0.5661,0.29644,0,0.0519,4.191,0.671,2.902,1.166,0.8426,0.9444,0.33059,0.02673,2.713,1.408,2.1018,Focused
0.333,0.12985,1,0.02212,2.218,0.481,0.683,0.436,0.1625,1.0,0.13761,0.02146,0.934,0.508,2.0724,Exhausted
0.09990000000000002,0.23519,0,0.04225,1.776,1.211,2.188,0.543,0.6455,1.0,0.24108,0.0131,1.713,0.865,2.1852,Sad
0.6327,0.25147,0,0.03694,-1.549,1.453,0.648,0.459,0.1547,1.0,0.24763,0.01611,1.487,0.816,2.1716,Sad
0.49950000000000006,0.1438,1,0.0388,-5.0,0.665,1.096,0.749,0.2721,1.0,0.13493,0.01868,1.036,0.566,2.1739,Exhausted
0.5994,0.14121,1,0.02426,5.0,0.644,0.813,0.724,0.192,1.0,0.13786,0.01637,1.173,0.705,2.0928,Exhausted
0.1332,0.37872,0,0.06636,23.427,8.198,31.686,10.4,9.0465,0.0,0.32716,0.03771,23.749,6.012,1.8132,Distracted
0.39960000000000007,0.3287,0,0.04051,1.639,0.166,0.259,3.663,0.1142,0.9231,0.33775,0.03662,2.198,1.316,2.1344,Focused
0.7992000000000001,0.19731,1,0.02544,-1.583,0.694,2.341,1.341,0.6929,0.64,0.19475,0.01825,4.066,1.534,2.0352,Stressed
0.666,0.16275,1,0.03171,0.172,0.169,0.298,1.017,0.1017,1.0,0.13664,0.01692,1.133,0.6,2.032,Exhausted
0.2997,0.2243,0,0.02916,-0.635,0.721,1.957,0.346,0.4651,1.0,0.24108,0.0131,1.713,0.865,2.1852,Sad
0.7659,0.32258,0,0.06192,15.279,1.433,5.561,0.234,1.5866,0.5417,0.29676,0.03027,4.626,1.797,1.9806,Confused
0.1332,0.18235,1,0.06826,8.0,14.964,13.927,14.151,3.9839,0.0,0.20057,0.01602,20.458,3.958,1.6618,Angry
0.39960000000000007,0.2212,0,0.04394,1.801,8.969,20.647,1.117,5.9109,0.0,0.20565,0.01874,20.583,4.163,1.6171,Angry
0.8658000000000001,0.27115,0,0.01977,4.404,1.047,1.311,0.198,0.4062,1.0,0.24443,0.01683,1.448,0.925,2.1936,Sad
0.6327,0.28027,0,0.08722,-22.696,8.976,13.0,8.672,3.6321,0.0,0.32334,0.03686,22.994,5.682,1.6731,Distracted
0.6327,0.17413,1,0.03332,0.444,0.631,5.357,0.02,1.5495,0.65,0.20553,0.01686,4.203,1.618,1.9971,Stressed
0.9324000000000001,0.37161,0,0.02545,2.111,0.839,0.711,3.582,0.2298,0.931,0.32973,0.02665,2.608,1.424,2.1357,Focused
0.39960000000000007,0.35782,0,0.0436,-0.93,0.723,1.15,1.355,0.3952,0.9231,0.33634,0.02952,2.535,1.304,1.8928,Focused
0.0666,0.2232,0,0.04184,5.0,0.854,1.269,0.535,0.399,1.0,0.24763,0.01611,1.487,0.816,2.1716,Sad
0.6993,0.2442,0,0.03035,-3.291,0.661,0.909,2.378,0.2036,1.0,0.24108,0.0131,1.713,0.865,2.1852,Sad
0.19980000000000003,0.38759,0,0.10985,-20.066,12.637,13.0,22.468,3.718,0.0,0.32793,0.03202,22.815,7.405,1.6957,Distracted
0.7659,0.22434,0,0.08372,-0.667,10.918,23.881,4.716,6.8245,0.0,0.20909,0.02127,20.917,4.261,1.7057,Angry
0.43290000000000006,0.20934,1,0.02344,-0.568,0.308,5.841,1.336,1.6986,0.7857,0.20766,0.01901,3.956,1.398,2.0236,Stressed
0.09990000000000002,0.33217,0,0.04004,-0.512,0.356,2.067,1.641,0.5926,0.75,0.33634,0.02952,2.535,1.304,1.8928,Focused
0.0333,0.28023,0,0.03753,16.062,0.4,1.941,2.425,0.5367,1.0,0.29201,0.02701,3.689,1.812,2.1564,Confused
0.0,0.37571,0,0.04501,8.637,0.205,4.149,0.0,1.2428,1.0,0.3315,0.03457,2.462,1.643,2.0268,Focused
0.3663,0.2743,0,0.05275,13.727,2.472,1.0,3.168,0.2626,0.8333,0.29201,0.02701,3.689,1.812,2.1564,Confused
0.39960000000000007,0.19868,1,0.07297,0.946,6.863,22.881,9.881,6.5649,0.0,0.21103,0.01671,21.303,4.57,1.6374,Angry
0.39960000000000007,0.19268,1,0.05573,2.316,7.618,24.889,6.344,7.1099,0.0,0.20106,0.01401,23.139,4.015,1.6374,Angry
0.49950000000000006,0.31383,0,0.0371,8.021,0.223,1.168,1.026,0.3523,0.9375,0.32878,0.03298,2.326,1.351,2.1739,Focused
0.19980000000000003,0.20875,1,0.12115,-0.215,9.888,32.089,12.321,9.1733,0.0,0.21103,0.01671,21.303,4.57,1.6374,Angry
0.8325000000000001,0.2112,0,0.03757,-1.105,0.761,3.324,3.856,0.9036,0.6154,0.19768,0.01744,4.401,1.515,1.9683,Stressed
0.39960000000000007,0.31127,0,0.09979,36.0,11.251,22.992,8.704,6.5743,0.0,0.3201,0.03227,23.603,6.224,1.8236,Distracted
0.8658000000000001,0.19953,1,0.02204,-1.405,0.164,4.136,1.63,1.2361,0.8148,0.20046,0.01843,3.803,1.213,1.7647,Stressed
0.3663,0.23573,0,0.03743,-4.803,1.138,1.578,1.33,0.5084,1.0,0.24646,0.01262,1.446,0.811,2.1413,Sad
0.6327,0.24432,0,0.03524,0.628,0.559,2.974,2.951,0.897,1.0,0.24462,0.01538,1.524,0.857,2.0489,Sad
0.19980000000000003,0.3541,0,0.02929,11.957,0.589,1.0,6.949,0.2439,0.8571,0.29846,0.03219,4.16,1.895,2.0433,Confused
0.3663,0.29019,0,0.05081,-11.117,3.429,5.449,0.114,1.5916,0.5833,0.30697,0.02487,4.13,1.798,2.0433,Confused
0.9657000000000001,0.34408,0,0.09258,-13.34,13.216,17.232,4.232,4.8375,0.0,0.31024,0.03157,24.185,5.954,1.823,Distracted
0.43290000000000006,0.29009,0,0.04033,-4.978,0.526,0.697,0.306,0.3212,0.7857,0.32819,0.03099,2.726,1.743,2.1541,Focused
0.5661,0.17084,1,0.03941,-0.087,1.611,3.215,0.837,0.9427,0.6111,0.19768,0.01744,4.401,1.515,1.9683,Stressed
0.0,0.28632,0,0.08516,12.772,1.039,1.517,0.0,0.5209,1.0,0.31205,0.02742,4.197,1.83,1.9594,Confused
0.0,0.1453,1,0.0171,1.717,0.33,0.306,0.0,0.0257,1.0,0.13786,0.01637,1.173,0.705,2.0928,Exhausted
0.9657000000000001,0.25254,0,0.12655,-23.576,8.875,26.907,1.144,7.7701,0.0,0.32793,0.03202,22.815,7.405,1.6957,Distracted
0.333,0.20494,1,0.07985,1.134,9.184,20.779,0.9,5.911,0.0,0.20337,0.01721,21.725,5.05,1.7745,Angry
0.333,0.35207,0,0.06817,18.441,7.232,26.119,1.138,7.4219,0.0,0.3201,0.03227,23.603,6.224,1.8236,Distracted
0.5661,0.14156,1,0.0218,2.41,0.115,1.427,0.326,0.3436,1.0,0.13493,0.01868,1.036,0.566,2.1739,Exhausted
0.0333,0.11256,1,0.03064,-1.043,0.458,0.661,1.341,0.1557,1.0,0.12811,0.02265,1.031,0.621,2.1829,Exhausted
0.46620000000000006,0.20296,1,0.04769,1.262,0.12,6.77,1.156,1.9029,0.5333,0.19768,0.01744,4.401,1.515,1.9683,Stressed
0.09990000000000002,0.36872,0,0.09568,-1.643,0.06,1.628,0.927,0.4236,1.0,0.3315,0.03457,2.462,1.643,2.0268,Focused
0.5328,0.38027,0,0.07006,4.931,1.097,3.105,1.245,0.8419,0.9412,0.33483,0.0325,3.144,1.406,2.1183,Focused
0.7992000000000001,0.2083,1,0.05145,0.777,1.026,5.08,1.348,1.4067,0.72,0.19997,0.02144,4.172,1.478,1.9302,Stressed
0.5661,0.38371,0,0.08236,-21.973,12.563,22.666,9.666,6.3938,0.0,0.31411,0.03311,23.954,6.197,1.7496,Distracted
0.0333,0.20987,1,0.06122,-6.262,0.483,5.202,1.718,1.4666,0.5,0.19871,0.01881,4.008,1.642,2.1413,Stressed
0.7326,0.27458,0,0.07658,11.774,2.404,2.251,0.847,0.6873,0.7826,0.30143,0.03021,3.433,1.907,1.8646,Confused
0.333,0.29217,0,0.05731,-11.137,1.328,3.756,2.756,1.0805,0.6364,0.3014,0.03713,4.003,1.734,2.0094,Confused
0.0666,0.24,0,0.03633,-0.622,11.461,25.336,1.994,7.2092,0.0,0.20594,0.01625,22.899,4.366,1.6391,Angry
0.1332,0.26933,0,0.04235,5.0,0.065,0.429,0.901,0.1238,1.0,0.24443,0.01683,1.448,0.925,2.1936,Sad
0.6993,0.18466,1,0.07187,3.593,6.633,18.137,3.191,5.1477,0.0,0.20337,0.01721,21.725,5.05,1.7745,Angry
